gene	length
ENSG00000116863	1668
ENSG00000116871	5271
ENSG00000116874	3847
ENSG00000116883	1838
ENSG00000116885	2822
ENSG00000116898	2916
ENSG00000116903	5119
ENSG00000116906	3173
ENSG00000116918	6241
ENSG00000116922	4423
ENSG00000116954	5167
ENSG00000116957	2568
ENSG00000116962	5864
ENSG00000116977	9710
ENSG00000116984	11402
ENSG00000116991	7641
ENSG00000117000	6246
ENSG00000117010	3039
ENSG00000117020	7499
ENSG00000117036	6707
ENSG00000117054	4779
ENSG00000117114	7754
ENSG00000117118	2462
ENSG00000117122	2915
ENSG00000117133	1728
ENSG00000117139	9185
ENSG00000117143	3405
ENSG00000117151	6939
ENSG00000117152	4836
ENSG00000117153	3552
ENSG00000117155	8651
ENSG00000117174	6197
ENSG00000117222	4404
ENSG00000117226	4297
ENSG00000117228	4992
ENSG00000117242	4443
ENSG00000117262	5587
ENSG00000117280	3882
ENSG00000117289	3626
ENSG00000117298	7265
ENSG00000117305	5658
ENSG00000117308	3955
ENSG00000117318	1797
ENSG00000117335	8708
ENSG00000117360	5373
ENSG00000117362	3468
ENSG00000117385	6766
ENSG00000117394	4208
ENSG00000117395	3561
ENSG00000117399	2038
ENSG00000117408	5083
ENSG00000117410	3535
ENSG00000117411	3778
ENSG00000117419	2644
ENSG00000117448	3121
ENSG00000117450	1522
ENSG00000117461	7676
ENSG00000117475	3820
ENSG00000117479	3671
ENSG00000117480	2776
ENSG00000117481	8468
ENSG00000117500	9423
ENSG00000117505	10949
ENSG00000117519	2829
ENSG00000117523	14192
ENSG00000117525	2875
ENSG00000117528	7669
ENSG00000117533	5159
ENSG00000117543	2970
ENSG00000117569	13174
ENSG00000117586	3942
ENSG00000117592	2367
ENSG00000117593	3689
ENSG00000117594	1526
ENSG00000117597	10376
ENSG00000117602	6964
ENSG00000117614	3370
ENSG00000117616	6804
ENSG00000117620	6241
ENSG00000117625	9092
ENSG00000117632	6261
ENSG00000117640	5816
ENSG00000117650	3027
ENSG00000117676	5884
ENSG00000117682	5596
ENSG00000117691	1290
ENSG00000117697	4091
ENSG00000117713	9246
ENSG00000117724	11663
ENSG00000117748	2019
ENSG00000117751	2819
ENSG00000117758	3846
ENSG00000117791	2590
ENSG00000117859	9798
ENSG00000117862	3630
ENSG00000117868	7094
ENSG00000117877	3661
ENSG00000117899	6466
ENSG00000117906	5887
ENSG00000117984	2999
ENSG00000118007	7819
ENSG00000118046	8504
ENSG00000118058	21953
ENSG00000118096	3814
ENSG00000118162	2124
ENSG00000118181	1477
ENSG00000118193	7274
ENSG00000118197	4470
ENSG00000118200	7777
ENSG00000118217	7890
ENSG00000118242	1742
ENSG00000118246	6079
ENSG00000118257	11380
ENSG00000118260	9888
ENSG00000118263	9262
ENSG00000118276	5306
ENSG00000118292	1351
ENSG00000118363	2979
ENSG00000118369	5233
ENSG00000118402	3042
ENSG00000118412	9544
ENSG00000118418	872
ENSG00000118420	6394
ENSG00000118454	4595
ENSG00000118473	10493
ENSG00000118482	10378
ENSG00000118495	6178
ENSG00000118496	9009
ENSG00000118503	5023
ENSG00000118507	4394
ENSG00000118508	1217
ENSG00000118515	9992
ENSG00000118518	3508
ENSG00000118523	2339
ENSG00000118526	4551
ENSG00000118564	4573
ENSG00000118579	10982
ENSG00000118596	6424
ENSG00000118600	4534
ENSG00000118620	6845
ENSG00000118640	990
ENSG00000118655	3940
ENSG00000118680	1761
ENSG00000118689	7721
ENSG00000118690	3761
ENSG00000118705	2815
ENSG00000118707	3784
ENSG00000118762	5498
ENSG00000118777	4848
ENSG00000118785	2288
ENSG00000118804	4003
ENSG00000118816	3741
ENSG00000118849	2236
ENSG00000118855	5288
ENSG00000118873	10344
ENSG00000118894	3128
ENSG00000118900	8551
ENSG00000118922	11209
ENSG00000118939	1819
ENSG00000118960	9059
ENSG00000118961	4277
ENSG00000118965	7836
ENSG00000118971	7157
ENSG00000118985	7246
ENSG00000119004	2916
ENSG00000119013	1103
ENSG00000119041	7105
ENSG00000119042	10958
ENSG00000119048	3291
ENSG00000119138	5185
ENSG00000119139	7277
ENSG00000119185	6678
ENSG00000119203	3769
ENSG00000119227	3211
ENSG00000119231	7035
ENSG00000119242	6366
ENSG00000119280	5161
ENSG00000119285	9049
ENSG00000119314	7520
ENSG00000119318	4615
ENSG00000119321	11060
ENSG00000119326	3129
ENSG00000119328	2745
ENSG00000119333	2604
ENSG00000119335	4355
ENSG00000119383	5907
ENSG00000119392	3527
ENSG00000119396	4304
ENSG00000119397	9417
ENSG00000119401	3780
ENSG00000119402	11263
ENSG00000119403	6547
ENSG00000119408	4419
ENSG00000119414	4443
ENSG00000119421	1353
ENSG00000119431	2105
ENSG00000119446	5193
ENSG00000119471	3455
ENSG00000119487	6741
ENSG00000119508	6314
ENSG00000119509	6241
ENSG00000119514	2824
ENSG00000119522	10254
ENSG00000119523	2980
ENSG00000119537	9287
ENSG00000119541	4315
ENSG00000119559	5111
ENSG00000119574	3418
ENSG00000119596	10749
ENSG00000119599	5581
ENSG00000119616	2818
ENSG00000119630	5962
ENSG00000119632	1662
ENSG00000119636	4620
ENSG00000119638	8021
ENSG00000119640	1841
ENSG00000119650	4172
ENSG00000119655	2749
ENSG00000119661	8885
ENSG00000119669	4147
ENSG00000119673	2388
ENSG00000119681	9310
ENSG00000119682	7308
ENSG00000119684	8363
ENSG00000119685	12255
ENSG00000119686	4910
ENSG00000119688	8769
ENSG00000119689	4550
ENSG00000119698	4974
ENSG00000119699	4914
ENSG00000119703	3248
ENSG00000119705	2615
ENSG00000119707	9375
ENSG00000119711	6680
ENSG00000119714	3278
ENSG00000119718	2669
ENSG00000119720	6777
ENSG00000119723	6682
ENSG00000119729	4619
ENSG00000119760	5278
ENSG00000119771	11071
ENSG00000119772	6899
ENSG00000119777	4910
ENSG00000119778	10492
ENSG00000119782	1677
ENSG00000119787	4885
ENSG00000119801	3421
ENSG00000119812	4921
ENSG00000119820	12233
ENSG00000119844	5741
ENSG00000119862	4003
ENSG00000119865	3548
ENSG00000119878	2561
ENSG00000119899	3604
ENSG00000119900	9051
ENSG00000119906	9131
ENSG00000119912	7607
ENSG00000119917	2640
ENSG00000119922	3489
ENSG00000119927	9810
ENSG00000119929	1806
ENSG00000119938	2524
ENSG00000119943	3867
ENSG00000119946	6413
ENSG00000119950	4607
ENSG00000119953	5417
ENSG00000119965	3173
ENSG00000119969	10106
ENSG00000119977	3218
ENSG00000119979	6161
ENSG00000119986	1457
ENSG00000120008	10837
ENSG00000120029	4747
ENSG00000120053	2648
ENSG00000120063	5104
ENSG00000120071	13921
ENSG00000120075	2041
ENSG00000120093	7456
ENSG00000120129	2019
ENSG00000120137	10580
ENSG00000120149	2270
ENSG00000120156	4768
ENSG00000120158	4204
ENSG00000120159	3014
ENSG00000120217	4108
ENSG00000120253	4538
ENSG00000120254	4945
ENSG00000120256	3715
ENSG00000120262	5440
ENSG00000120265	2832
ENSG00000120278	7396
ENSG00000120306	2183
ENSG00000120314	7675
ENSG00000120318	6186
ENSG00000120327	2928
ENSG00000120333	2594
ENSG00000120334	4914
ENSG00000120370	3773
ENSG00000120437	4374
ENSG00000120438	4929
ENSG00000120451	8154
ENSG00000120458	4245
ENSG00000120509	1393
ENSG00000120519	6694
ENSG00000120526	4439
ENSG00000120533	6783
ENSG00000120539	3631
ENSG00000120549	10656
ENSG00000120594	12567
ENSG00000120616	11286
ENSG00000120647	3614
ENSG00000120656	2337
ENSG00000120658	3518
ENSG00000120662	3870
ENSG00000120675	2727
ENSG00000120685	7354
ENSG00000120686	3766
ENSG00000120688	2618
ENSG00000120690	4401
ENSG00000120693	5723
ENSG00000120694	4097
ENSG00000120696	4734
ENSG00000120697	2194
ENSG00000120699	3630
ENSG00000120705	4601
ENSG00000120708	7835
ENSG00000120709	7049
ENSG00000120725	4011
ENSG00000120727	3155
ENSG00000120733	7961
ENSG00000120738	3138
ENSG00000120742	5747
ENSG00000120756	5294
ENSG00000120784	7705
ENSG00000120798	6529
ENSG00000120800	10024
ENSG00000120802	8593
ENSG00000120805	4979
ENSG00000120820	3271
ENSG00000120832	3626
ENSG00000120833	6776
ENSG00000120837	4956
ENSG00000120860	2593
ENSG00000120868	7901
ENSG00000120885	6616
ENSG00000120889	5158
ENSG00000120896	6110
ENSG00000120899	7928
ENSG00000120910	2896
ENSG00000120913	7671
ENSG00000120925	6055
ENSG00000120942	5082
ENSG00000120948	4622
ENSG00000120963	7393
ENSG00000120992	4683
ENSG00000121022	7779
ENSG00000121039	5321
ENSG00000121057	5399
ENSG00000121058	3030
ENSG00000121060	6666
ENSG00000121064	3853
ENSG00000121067	6380
ENSG00000121068	6029
ENSG00000121073	5889
ENSG00000121075	3996
ENSG00000121104	3836
ENSG00000121152	3278
ENSG00000121210	6393
ENSG00000121211	1513
ENSG00000121236	3947
ENSG00000121274	8144
ENSG00000121281	8630
ENSG00000121289	6162
ENSG00000121297	5817
ENSG00000121310	11498
ENSG00000121316	2841
ENSG00000121350	4841
ENSG00000121361	2484
ENSG00000121390	3202
ENSG00000121406	9279
ENSG00000121413	8307
ENSG00000121417	3301
ENSG00000121440	6136
ENSG00000121454	7324
ENSG00000121481	4073
ENSG00000121486	5022
ENSG00000121542	4698
ENSG00000121552	1373
ENSG00000121578	7145
ENSG00000121579	6431
ENSG00000121621	4668
ENSG00000121644	5104
ENSG00000121653	3498
ENSG00000121671	6199
ENSG00000121680	3013
ENSG00000121690	3326
ENSG00000121691	3347
ENSG00000121716	6556
ENSG00000121741	11565
ENSG00000121743	5211
ENSG00000121749	7828
ENSG00000121753	7761
ENSG00000121766	1891
ENSG00000121769	1026
ENSG00000121774	3588
ENSG00000121775	3464
ENSG00000121848	9360
ENSG00000121851	1802
ENSG00000121864	3811
ENSG00000121879	9411
ENSG00000121892	12204
ENSG00000121895	2562
ENSG00000121897	2464
ENSG00000121898	4689
ENSG00000121900	1417
ENSG00000121903	5308
ENSG00000121904	18147
ENSG00000121931	3621
ENSG00000121940	4996
ENSG00000121957	8099
ENSG00000121964	14162
ENSG00000121988	9113
ENSG00000121989	6768
ENSG00000122008	9105
ENSG00000122026	2249
ENSG00000122033	1592
ENSG00000122034	2999
ENSG00000122042	4384
ENSG00000122068	8025
ENSG00000122085	9938
ENSG00000122126	5779
ENSG00000122140	2464
ENSG00000122176	3310
ENSG00000122203	3973
ENSG00000122218	6232
ENSG00000122254	2605
ENSG00000122257	9035
ENSG00000122299	7076
ENSG00000122335	8894
ENSG00000122359	8770
ENSG00000122376	4242
ENSG00000122378	2337
ENSG00000122386	2330
ENSG00000122390	5619
ENSG00000122406	2890
ENSG00000122417	9059
ENSG00000122420	4714
ENSG00000122435	4133
ENSG00000122481	2769
ENSG00000122482	7600
ENSG00000122483	5633
ENSG00000122484	17142
ENSG00000122490	5225
ENSG00000122497	3704
ENSG00000122507	5827
ENSG00000122512	3936
ENSG00000122515	7323
ENSG00000122545	8547
ENSG00000122547	4847
ENSG00000122550	7524
ENSG00000122557	3246
ENSG00000122565	4641
ENSG00000122566	7541
ENSG00000122574	6065
ENSG00000122591	6913
ENSG00000122641	7532
ENSG00000122642	5169
ENSG00000122643	3467
ENSG00000122644	3561
ENSG00000122674	5855
ENSG00000122678	4487
ENSG00000122687	2842
ENSG00000122691	2033
ENSG00000122692	7130
ENSG00000122694	3016
ENSG00000122696	3943
ENSG00000122705	2515
ENSG00000122707	6045
ENSG00000122729	7534
ENSG00000122741	8492
ENSG00000122778	12464
ENSG00000122779	9223
ENSG00000122783	5195
ENSG00000122786	9930
ENSG00000122824	2054
ENSG00000122861	2950
ENSG00000122862	1220
ENSG00000122863	6970
ENSG00000122870	6567
ENSG00000122873	2857
ENSG00000122877	3689
ENSG00000122882	3687
ENSG00000122884	3186
ENSG00000122912	7815
ENSG00000122952	2378
ENSG00000122958	3641
ENSG00000122965	5909
ENSG00000122966	13230
ENSG00000122970	7005
ENSG00000122971	2648
ENSG00000122986	3595
ENSG00000123064	5064
ENSG00000123066	12813
ENSG00000123080	3318
ENSG00000123091	3122
ENSG00000123094	7615
ENSG00000123095	3948
ENSG00000123096	4997
ENSG00000123104	11856
ENSG00000123106	5461
ENSG00000123119	6408
ENSG00000123124	6336
ENSG00000123130	5046
ENSG00000123131	1904
ENSG00000123136	3837
ENSG00000123143	4606
ENSG00000123144	1402
ENSG00000123146	5382
ENSG00000123154	2360
ENSG00000123159	4423
ENSG00000123178	3340
ENSG00000123179	1500
ENSG00000123191	6833
ENSG00000123200	10262
ENSG00000123213	10948
ENSG00000123219	4312
ENSG00000123240	5121
ENSG00000123243	14629
ENSG00000123268	2790
ENSG00000123297	3176
ENSG00000123342	4672
ENSG00000123349	3380
ENSG00000123352	6838
ENSG00000123353	2810
ENSG00000123358	7290
ENSG00000123374	3894
ENSG00000123384	20839
ENSG00000123395	3199
ENSG00000123411	6808
ENSG00000123415	4064
ENSG00000123416	3574
ENSG00000123427	3172
ENSG00000123444	3302
ENSG00000123472	5654
ENSG00000123473	7291
ENSG00000123485	3819
ENSG00000123496	1626
ENSG00000123500	3816
ENSG00000123505	3523
ENSG00000123545	2540
ENSG00000123552	8126
ENSG00000123562	3419
ENSG00000123570	3748
ENSG00000123572	8466
ENSG00000123575	7457
ENSG00000123595	2039
ENSG00000123600	10070
ENSG00000123607	7538
ENSG00000123609	3480
ENSG00000123610	1577
ENSG00000123636	20370
ENSG00000123643	6980
ENSG00000123684	8799
ENSG00000123685	2713
ENSG00000123689	866
ENSG00000123700	5577
ENSG00000123728	4080
ENSG00000123737	4711
ENSG00000123739	5228
ENSG00000123810	1316
ENSG00000123815	5488
ENSG00000123836	9815
ENSG00000123870	2091
ENSG00000123892	1465
ENSG00000123908	4824
ENSG00000123933	7058
ENSG00000123965	1681
ENSG00000123975	613
ENSG00000123983	7240
ENSG00000123989	3354
ENSG00000123992	4734
ENSG00000124006	9731
ENSG00000124067	8298
ENSG00000124074	2679
ENSG00000124098	3577
ENSG00000124104	4066
ENSG00000124120	7044
ENSG00000124126	7044
ENSG00000124145	2613
ENSG00000124151	8447
ENSG00000124155	2266
ENSG00000124160	3220
ENSG00000124164	10585
ENSG00000124172	5126
ENSG00000124177	14119
ENSG00000124181	7164
ENSG00000124191	3223
ENSG00000124193	3951
ENSG00000124198	8945
ENSG00000124201	9340
ENSG00000124207	3726
ENSG00000124209	9285
ENSG00000124212	5579
ENSG00000124214	4092
ENSG00000124216	1686
ENSG00000124217	2458
ENSG00000124222	5089
ENSG00000124224	7106
ENSG00000124225	5619
ENSG00000124226	2440
ENSG00000124228	5405
ENSG00000124243	2084
ENSG00000124275	6498
ENSG00000124279	2857
ENSG00000124299	4157
ENSG00000124313	6962
ENSG00000124333	2667
ENSG00000124343	3348
ENSG00000124356	7655
ENSG00000124357	8894
ENSG00000124370	1624
ENSG00000124380	2275
ENSG00000124383	4673
ENSG00000124406	11199
ENSG00000124422	6804
ENSG00000124444	3481
ENSG00000124459	4391
ENSG00000124466	2519
ENSG00000124479	1833
ENSG00000124486	13962
ENSG00000124496	7732
ENSG00000124508	6398
ENSG00000124523	5368
ENSG00000124532	4521
ENSG00000124535	3877
ENSG00000124541	2212
ENSG00000124549	4177
ENSG00000124562	1277
ENSG00000124570	3994
ENSG00000124571	8517
ENSG00000124574	8083
ENSG00000124587	3499
ENSG00000124588	2451
ENSG00000124593	4731
ENSG00000124596	6523
ENSG00000124608	4298
ENSG00000124613	4834
ENSG00000124614	1637
ENSG00000124615	5174
ENSG00000124635	1100
ENSG00000124641	3278
ENSG00000124659	2157
ENSG00000124688	1880
ENSG00000124702	2058
ENSG00000124731	4329
ENSG00000124733	1089
ENSG00000124762	2985
ENSG00000124766	4876
ENSG00000124767	2352
ENSG00000124782	17254
ENSG00000124783	11356
ENSG00000124784	3237
ENSG00000124786	2887
ENSG00000124787	1962
ENSG00000124788	16487
ENSG00000124789	5618
ENSG00000124795	4361
ENSG00000124802	2107
ENSG00000124813	8191
ENSG00000124831	11901
ENSG00000124875	2183
ENSG00000124882	5717
ENSG00000124942	19463
ENSG00000125037	4270
ENSG00000125107	10852
ENSG00000125122	2807
ENSG00000125124	8337
ENSG00000125148	1299
ENSG00000125149	5965
ENSG00000125166	3766
ENSG00000125170	4759
ENSG00000125247	6272
ENSG00000125249	5570
ENSG00000125257	8072
ENSG00000125266	4461
ENSG00000125304	3885
ENSG00000125319	3005
ENSG00000125347	7799
ENSG00000125351	2531
ENSG00000125352	1295
ENSG00000125354	6553
ENSG00000125356	766
ENSG00000125375	3664
ENSG00000125378	3082
ENSG00000125384	2473
ENSG00000125386	6174
ENSG00000125388	4686
ENSG00000125398	3935
ENSG00000125430	5367
ENSG00000125434	3897
ENSG00000125445	3324
ENSG00000125447	6626
ENSG00000125449	2823
ENSG00000125450	5193
ENSG00000125454	3305
ENSG00000125457	2283
ENSG00000125458	1571
ENSG00000125459	5359
ENSG00000125482	3113
ENSG00000125484	9043
ENSG00000125485	6631
ENSG00000125503	7726
ENSG00000125505	5291
ENSG00000125510	3549
ENSG00000125520	2244
ENSG00000125534	1094
ENSG00000125538	3096
ENSG00000125611	3759
ENSG00000125618	7303
ENSG00000125629	3949
ENSG00000125630	6237
ENSG00000125633	8065
ENSG00000125637	13442
ENSG00000125648	4859
ENSG00000125650	3911
ENSG00000125651	3134
ENSG00000125652	1235
ENSG00000125656	2276
ENSG00000125657	1657
ENSG00000125675	6883
ENSG00000125676	10277
ENSG00000125686	7330
ENSG00000125691	5979
ENSG00000125703	3110
ENSG00000125730	8328
ENSG00000125733	3982
ENSG00000125734	3213
ENSG00000125740	5553
ENSG00000125741	9999
ENSG00000125743	1608
ENSG00000125744	3238
ENSG00000125746	8224
ENSG00000125753	3601
ENSG00000125755	10628
ENSG00000125772	7446
ENSG00000125775	2044
ENSG00000125779	5920
ENSG00000125812	5495
ENSG00000125814	5188
ENSG00000125817	2840
ENSG00000125818	4896
ENSG00000125821	3185
ENSG00000125826	3839
ENSG00000125827	6579
ENSG00000125834	7055
ENSG00000125835	1824
ENSG00000125841	2928
ENSG00000125843	1948
ENSG00000125844	6628
ENSG00000125845	3601
ENSG00000125846	5029
ENSG00000125848	5190
ENSG00000125863	6953
ENSG00000125864	3361
ENSG00000125868	3851
ENSG00000125870	1820
ENSG00000125871	2336
ENSG00000125875	5831
ENSG00000125877	2071
ENSG00000125885	3920
ENSG00000125898	2746
ENSG00000125901	1127
ENSG00000125912	4175
ENSG00000125944	8676
ENSG00000125945	4392
ENSG00000125952	4430
ENSG00000125962	4911
ENSG00000125965	2646
ENSG00000125966	4412
ENSG00000125967	4342
ENSG00000125968	1233
ENSG00000125970	2900
ENSG00000125971	3252
ENSG00000125977	2656
ENSG00000125991	6015
ENSG00000125995	702
ENSG00000126001	8990
ENSG00000126003	5705
ENSG00000126005	3983
ENSG00000126012	8727
ENSG00000126016	8502
ENSG00000126062	2197
ENSG00000126067	2701
ENSG00000126070	21248
ENSG00000126088	2908
ENSG00000126091	4425
ENSG00000126106	3635
ENSG00000126107	5077
ENSG00000126214	6553
ENSG00000126215	7585
ENSG00000126216	5863
ENSG00000126218	2356
ENSG00000126226	6205
ENSG00000126243	4044
ENSG00000126247	3478
ENSG00000126249	1431
ENSG00000126254	2206
ENSG00000126261	3512
ENSG00000126267	936
ENSG00000126351	6959
ENSG00000126368	2772
ENSG00000126391	4091
ENSG00000126432	893
ENSG00000126453	1743
ENSG00000126456	3794
ENSG00000126457	4796
ENSG00000126458	1160
ENSG00000126461	4548
ENSG00000126464	7093
ENSG00000126522	3195
ENSG00000126524	1732
ENSG00000126561	5756
ENSG00000126562	5089
ENSG00000126581	5141
ENSG00000126602	5227
ENSG00000126603	4469
ENSG00000126653	4806
ENSG00000126698	2609
ENSG00000126705	7157
ENSG00000126709	865
ENSG00000126746	5181
ENSG00000126749	3223
ENSG00000126756	1243
ENSG00000126767	3398
ENSG00000126768	2562
ENSG00000126773	8718
ENSG00000126775	5052
ENSG00000126777	17578
ENSG00000126778	5430
ENSG00000126785	3793
ENSG00000126787	3667
ENSG00000126790	3504
ENSG00000126803	2841
ENSG00000126804	6332
ENSG00000126814	5692
ENSG00000126821	3312
ENSG00000126822	8555
ENSG00000126858	6372
ENSG00000126860	2071
ENSG00000126861	3837
ENSG00000126870	6667
ENSG00000126883	13016
ENSG00000126903	2234
ENSG00000126934	5236
ENSG00000126945	2223
ENSG00000126947	2141
ENSG00000126950	2571
ENSG00000126953	2629
ENSG00000126970	5083
ENSG00000127022	6235
ENSG00000127054	8220
ENSG00000127080	5166
ENSG00000127081	3428
ENSG00000127124	14224
ENSG00000127125	2628
ENSG00000127184	1993
ENSG00000127191	3819
ENSG00000127220	2210
ENSG00000127241	12292
ENSG00000127311	4551
ENSG00000127314	5633
ENSG00000127328	12612
ENSG00000127329	13562
ENSG00000127334	9494
ENSG00000127337	1714
ENSG00000127399	2735
ENSG00000127415	4022
ENSG00000127418	4145
ENSG00000127419	3623
ENSG00000127423	2352
ENSG00000127445	4570
ENSG00000127452	2913
ENSG00000127463	10650
ENSG00000127481	24695
ENSG00000127483	7442
ENSG00000127511	8777
ENSG00000127526	7257
ENSG00000127527	8431
ENSG00000127528	2018
ENSG00000127540	2143
ENSG00000127554	2687
ENSG00000127564	5034
ENSG00000127580	3570
ENSG00000127586	5916
ENSG00000127589	1646
ENSG00000127603	36470
ENSG00000127616	10954
ENSG00000127663	9743
ENSG00000127666	2676
ENSG00000127720	3672
ENSG00000127774	769
ENSG00000127804	8934
ENSG00000127824	4079
ENSG00000127837	3136
ENSG00000127838	5184
ENSG00000127863	5102
ENSG00000127870	4776
ENSG00000127884	1617
ENSG00000127914	18177
ENSG00000127920	3055
ENSG00000127922	7608
ENSG00000127946	8953
ENSG00000127947	5547
ENSG00000127948	6112
ENSG00000127951	4261
ENSG00000127952	2028
ENSG00000127955	4547
ENSG00000127957	1729
ENSG00000127980	7849
ENSG00000127989	4890
ENSG00000127990	2547
ENSG00000127993	4353
ENSG00000127995	5271
ENSG00000128000	9217
ENSG00000128016	2010
ENSG00000128039	4420
ENSG00000128050	4306
ENSG00000128052	6259
ENSG00000128059	5439
ENSG00000128159	7689
ENSG00000128165	4276
ENSG00000128185	1154
ENSG00000128191	7315
ENSG00000128203	3357
ENSG00000128228	1099
ENSG00000128245	2453
ENSG00000128266	3847
ENSG00000128272	2515
ENSG00000128274	2943
ENSG00000128283	2573
ENSG00000128284	5990
ENSG00000128294	3448
ENSG00000128298	2194
ENSG00000128309	6760
ENSG00000128311	1915
ENSG00000128335	3477
ENSG00000128340	2532
ENSG00000128342	3969
ENSG00000128346	1828
ENSG00000128394	3242
ENSG00000128408	1815
ENSG00000128463	4459
ENSG00000128487	13676
ENSG00000128510	3958
ENSG00000128512	11351
ENSG00000128513	5897
ENSG00000128524	789
ENSG00000128534	6210
ENSG00000128536	9794
ENSG00000128563	3696
ENSG00000128567	6888
ENSG00000128573	15782
ENSG00000128578	5876
ENSG00000128581	3736
ENSG00000128585	12878
ENSG00000128590	2837
ENSG00000128591	9280
ENSG00000128595	4537
